id;fulladdress
3544;TheBurren.cahercloggaun.1964.299a
11226;TheBurren.cahercloggaun.1964.300
11226;TheBurren.crc.westseries1.-
7964;TheBurren.cahercloggaun.1964.301
12047;TheBurren.cahercloggaun.1964.302
12047;TheBurren.crc.crc4ftbypass.-
7199;TheBurren.cahercloggaun.1964.302a
8883;TheBurren.cahercloggaun.1964.303
8883;TheBurren.crc.1stbed.-
6769;TheBurren.cahercloggaun.1964.304
8730;TheBurren.cahercloggaun.1964.304a
3806;TheBurren.cahercloggaun.1964.305
1734;TheBurren.cahercloggaun.1964.306
10831;TheBurren.cahercloggaun.1964.307
1823;TheBurren.cahercloggaun.paradise.1
1966;TheBurren.cahercloggaun.paradise.2
11868;TheBurren.cahercloggaun.paradise.3
11868;TheBurren.crc.PolldoSouthMainEnt.-
9798;TheBurren.cahercloggaun.paradise.4
9798;TheBurren.crc.1stbed.-
850;TheBurren.cahercloggaun.paradise.5
9432;TheBurren.cahercloggaun.paradise.6
9432;TheBurren.crc.1stbed.-
4024;TheBurren.cahercloggaun.paradise.7
715;TheBurren.cahercloggaun.paradise.8
7844;TheBurren.cahercloggaun.paradise.9
7844;TheBurren.CMC.-
11042;TheBurren.cahercloggaun.paradise.10
11042;TheBurren.crc.crcsouth3.-
2201;TheBurren.cahercloggaun.paradise.11
10960;TheBurren.cahercloggaun.paradise.12
10960;TheBurren.crc.crcsouth2.-
9377;TheBurren.cahercloggaun.paradise.13
9377;TheBurren.crc.1stbed.-
11258;TheBurren.cahercloggaun.paradise.14
11258;TheBurren.crc.westseries1.-
9515;TheBurren.cahercloggaun.meander.1
9515;TheBurren.crc.1stbed.-
10975;TheBurren.cahercloggaun.meander.2
6869;TheBurren.cahercloggaun.meander.3
7402;TheBurren.cahercloggaun.meander.4
6747;TheBurren.cahercloggaun.meander.5
11045;TheBurren.cahercloggaun.meander.6
11045;TheBurren.crc.crcsouth3.-
12687;TheBurren.cahercloggaun.meander.7
12687;TheBurren.crc.CrcGourPassage.-
3332;TheBurren.cahercloggaun.meander.8
495;TheBurren.cahercloggaun.meander.9
7051;TheBurren.cahercloggaun.meander.10
5684;TheBurren.cahercloggaun.meander.11
11550;TheBurren.cahercloggaun.meander.12
11550;TheBurren.crc.westseries2.-
1336;TheBurren.cahercloggaun.meander.13
11560;TheBurren.cahercloggaun.meander.14
11560;TheBurren.crc.westseries2.-
3830;TheBurren.cahercloggaun.purgatory.1
5910;TheBurren.cahercloggaun.purgatory.2
12103;TheBurren.cahercloggaun.tributary.176
12103;TheBurren.crc.crc4ftbypass.-
11401;TheBurren.cahercloggaun.tributary.175
11401;TheBurren.crc.westseries1.-
2218;TheBurren.cahercloggaun.tributary.174
10108;TheBurren.cahercloggaun.tributary.173
10108;TheBurren.crc.1stbed.-
1483;TheBurren.cahercloggaun.tributary.172
10070;TheBurren.cahercloggaun.tributary.171
10070;TheBurren.crc.1stbed.-
5954;TheBurren.cahercloggaun.tributary.170
2760;TheBurren.cahercloggaun.tributary.169
8428;TheBurren.cahercloggaun.tributary.168
8428;TheBurren.crc.crcb7.-
9814;TheBurren.cahercloggaun.tributary.167
9814;TheBurren.crc.1stbed.-
3313;TheBurren.cahercloggaun.tributary.166
10142;TheBurren.cahercloggaun.tributary.165
10142;TheBurren.crc.1stbed.-
2881;TheBurren.cahercloggaun.tributary.164
11528;TheBurren.cahercloggaun.tributary.163
6751;TheBurren.cahercloggaun.tributary.162
1889;TheBurren.cahercloggaun.tributary.161
1559;TheBurren.cahercloggaun.tributary.160
